t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_round_blend_h,flare_round_blend_ttg,flare_round_blend,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.48,TAKEOFF,TO_PREFLIGHT,0.53,80,79.47,5.19,-3.23,-0.03,0.15,-0.56,89.98,0.104,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,1.48,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.02,0,0,1,0,0,0,0,0,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311.65,6,0,0.18,0.18,1,0.28,0.18,0.02,3.32,LANDED,X11-E,0:/Integrated Flight Computer/aircraft/x11_e_cfg.ks (inferred preloaded)
3.8,TAKEOFF,TO_PREFLIGHT,0.54,80,79.46,5.28,-3.26,0.03,-0.08,-3.65,89.88,0.103,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,1.98,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.02,0,0,1,0,0,0,0,0,0,0,1,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.44,2311.64,6,0,0.06,0.06,5,13.33,3.4,0.06,3.62,LANDED,X11-E,0:/Integrated Flight Computer/aircraft/x11_e_cfg.ks (inferred preloaded)
4.1,TAKEOFF,TO_PREFLIGHT,0.52,80,79.48,5.1,-3.23,-0.04,-0.35,3.86,89.87,0.098,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-2.24,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.02,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.74,2311.66,6,0,0.06,0.06,10,16.67,0.08,0.04,3.92,LANDED,X11-E,0:/Integrated Flight Computer/aircraft/x11_e_cfg.ks (inferred preloaded)
4.36,TAKEOFF,TO_PREFLIGHT,0.5,80,79.5,5.08,-3.24,0.02,-0.41,-2.09,89.87,0.096,0.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0.87,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.02,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.85,2311.71,6,0,0.04,0.04,14,15.38,0.08,0.04,4.18,LANDED,X11-E,0:/Integrated Flight Computer/aircraft/x11_e_cfg.ks (inferred preloaded)
4.64,TAKEOFF,TO_PREFLIGHT,0.51,80,79.49,5.26,-3.24,-0.04,-0.14,3.75,89.9,0.094,0.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-2.13,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.02,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.93,2311.69,6,0,0.06,0.06,18,14.29,0.08,0.04,4.46,LANDED,X11-E,0:/Integrated Flight Computer/aircraft/x11_e_cfg.ks (inferred preloaded)
4.9,TAKEOFF,TO_PREFLIGHT,0.56,80,79.44,5.21,-3.25,0.02,-0.17,-1.78,89.92,0.111,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0.99,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.02,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.98,2311.6,6,0,0.04,0.04,22,15.38,0.1,0.04,4.72,LANDED,X11-E,0:/Integrated Flight Computer/aircraft/x11_e_cfg.ks (inferred preloaded)
5.18,TAKEOFF,TO_PREFLIGHT,0.68,80,79.32,5.08,-3.24,-0.01,-0.39,0.23,89.92,0.104,0.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.47,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.02,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.37,2311.4,6,0,0.06,0.06,26,14.29,0.1,0.04,5,LANDED,X11-E,0:/Integrated Flight Computer/aircraft/x11_e_cfg.ks (inferred preloaded)
5.44,TAKEOFF,TO_PREFLIGHT,0.83,80,79.17,5.14,-3.25,-0.02,-0.32,0.6,89.9,0.099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.87,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.02,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.52,2311.14,6,0,0.04,0.04,30,15.38,0.1,0.04,5.26,LANDED,X11-E,0:/Integrated Flight Computer/aircraft/x11_e_cfg.ks (inferred preloaded)
5.72,TAKEOFF,TO_PREFLIGHT,1.07,80,78.93,5.26,-3.25,-0.01,-0.14,0.32,89.88,0.104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.53,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.02,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.87,2310.73,6,0,0.06,0.06,34,14.29,0.1,0.04,5.54,LANDED,X11-E,0:/Integrated Flight Computer/aircraft/x11_e_cfg.ks (inferred preloaded)
5.98,TAKEOFF,TO_PREFLIGHT,1.37,80,78.63,5.17,-3.25,0,-0.25,-0.14,89.85,0.096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.02,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.08,2310.22,6,0,0.04,0.04,38,15.38,0.1,0.04,5.8,LANDED,X11-E,0:/Integrated Flight Computer/aircraft/x11_e_cfg.ks (inferred preloaded)
6.26,TAKEOFF,TO_PREFLIGHT,1.76,80,78.24,5.1,-3.25,-0.01,-0.38,-0.15,89.82,0.109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.25,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.02,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.01,2309.55,6,0,0.06,0.06,42,14.29,0.1,0.04,6.08,LANDED,X11-E,0:/Integrated Flight Computer/aircraft/x11_e_cfg.ks (inferred preloaded)
