t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
1.9,TAKEOFF,TO_PREFLIGHT,0.5,80,79.5,4.55,0.03,4.92,0.02,89.65,0.108,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0.07,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.351,0,0,1,0,0,0,0,0,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.29,2,0,0.14,0.14,1,0.5,0.14,0.02,1.76,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.16,TAKEOFF,TO_PREFLIGHT,0.5,80,79.5,4.31,0.02,2.17,-0.5,89.45,0.107,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,1.39,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.351,0,0,1,0,0,0,0,0,0,0,1,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,875.29,2,0,0.04,0.04,6,19.23,1.84,0.04,2.02,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.42,TAKEOFF,TO_PREFLIGHT,0.4,80,79.6,4.06,0.02,1.28,-2.27,89.42,0.107,0.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,1.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.351,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.66,875.29,2,0,0.06,0.06,10,15.38,0.08,0.04,2.28,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.68,TAKEOFF,TO_PREFLIGHT,0.23,80,79.77,3.79,0.02,0.32,-5.67,89.39,0.106,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,1.38,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.351,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.71,875.29,2,0,0.06,0.06,14,15.38,0.08,0.04,2.54,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.94,TAKEOFF,TO_PREFLIGHT,0.22,80,79.78,3.58,-0.03,-0.4,5.63,89.39,0.106,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-1.62,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.351,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.42,875.29,2,0,0.06,0.06,18,15.38,0.08,0.04,2.8,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
3.2,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,3.64,-0.11,-0.17,40.04,89.4,0.106,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-6.21,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.351,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.59,875.29,2,0,0.06,0.06,22,15.38,0.08,0.04,3.06,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
3.46,TAKEOFF,TO_PREFLIGHT,0.14,80,79.86,3.73,-0.03,0.25,55.6,89.4,0.105,0.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-1.67,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.351,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.06,875.29,2,0,0.06,0.06,26,15.38,0.08,0.04,3.32,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
3.72,TAKEOFF,TO_PREFLIGHT,0.21,80,79.79,3.88,0.22,0.59,-81.6,89.41,0.106,0.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,12.51,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.351,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.65,875.29,2,0,0.06,0.06,30,15.38,0.08,0.04,3.58,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
3.98,TAKEOFF,TO_PREFLIGHT,0.08,80,79.92,3.93,-0.18,0.81,73.05,89.41,0.105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-10.14,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.351,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.1,875.29,2,0,0.06,0.06,34,15.38,0.08,0.04,3.84,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.24,TAKEOFF,TO_PREFLIGHT,0.07,80,79.93,3.91,0.1,0.78,-42.61,89.42,0.107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,5.75,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.351,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.99,875.29,2,0,0.06,0.06,38,15.38,0.08,0.04,4.1,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
